fecha,indicativo,nombre,provincia,altitud,prec,dir,velmedia,racha,horaracha,tmed,tmin,horatmin,tmax,horatmax
2018-03-03,0201D,BARCELONA,BARCELONA,6,"0,0",27.0,"4,2","16,4",10:20,"14,4","10,2",03:00,"18,6",14:40
2018-03-04,0201D,BARCELONA,BARCELONA,6,"1,2",9.0,"3,1","8,3",19:20,"12,8","10,3",05:20,"15,3",14:00
2018-03-05,0201D,BARCELONA,BARCELONA,6,"3,5",32.0,"2,8","14,4",22:50,"12,2","9,4",05:40,"15,1",14:20
2018-03-06,0201D,BARCELONA,BARCELONA,6,"0,0",26.0,"5,0","14,7",16:20,"13,3","9,1",06:20,"17,5",13:40
2018-03-07,0201D,BARCELONA,BARCELONA,6,"0,0",33.0,"3,9","10,8",13:20,"12,4","8,3",03:40,"16,6",14:50
2018-03-08,0201D,BARCELONA,BARCELONA,6,"0,0",23.0,"3,6","11,4",14:50,"11,7","8,2",06:00,"15,2",13:40
2018-03-09,0201D,BARCELONA,BARCELONA,6,"0,0",20.0,"3,1","9,4",14:50,"12,4","9,8",06:30,"15,0",14:30
2018-03-10,0201D,BARCELONA,BARCELONA,6,"0,7",25.0,"3,9","12,2",19:00,"16,1","12,2",06:50,"20,0",14:10
2018-03-11,0201D,BARCELONA,BARCELONA,6,"0,0",25.0,"4,7","16,1",13:20,"15,6","12,7",05:30,"18,5",11:10
2018-03-12,0201D,BARCELONA,BARCELONA,6,"0,0",30.0,"3,6","17,5",15:20,"15,4","11,7",23:59,"19,0",15:10
2018-03-13,0201D,BARCELONA,BARCELONA,6,"0,0",26.0,"3,6","10,0",18:10,"12,8","9,8",03:00,"15,8",15:50
2018-03-14,0201D,BARCELONA,BARCELONA,6,"0,3",22.0,"3,3","7,8",13:30,"11,3","8,1",06:20,"14,5",13:00
2018-03-15,0201D,BARCELONA,BARCELONA,6,"0,0",27.0,"3,6","11,7",13:40,"16,0","12,4",04:00,"19,5",14:40
2018-03-16,0201D,BARCELONA,BARCELONA,6,"0,0",29.0,"3,6","10,6",19:10,"14,1","11,3",05:00,"16,9",12:40
2018-03-17,0201D,BARCELONA,BARCELONA,6,"0,5",24.0,"4,7","13,6",15:20,"11,6","7,7",21:00,"15,5",11:30
2018-03-18,0201D,BARCELONA,BARCELONA,6,"0,0",32.0,"4,2","10,8",07:50,"10,3","6,4",06:00,"14,2",12:10
2018-03-19,0201D,BARCELONA,BARCELONA,6,"25,1",23.0,"3,1","13,9",14:50,"10,2","5,3",23:59,"15,2",13:10
2018-03-20,0201D,BARCELONA,BARCELONA,6,"0,0",31.0,"3,6","12,2",06:00,"7,4","2,5",04:10,"12,3",13:50
2018-03-21,0201D,BARCELONA,BARCELONA,6,"0,0",33.0,"4,4","10,0",01:40,"9,0","5,3",05:40,"12,6",15:50
2018-03-22,0201D,BARCELONA,BARCELONA,6,"0,0",30.0,"4,4","11,4",13:40,"11,0","5,5",06:10,"16,5",16:10
2018-03-23,0201D,BARCELONA,BARCELONA,6,"2,6",34.0,"2,2","7,8",05:10,"12,2","8,0",05:50,"16,5",11:50
2018-03-24,0201D,BARCELONA,BARCELONA,6,"31,4",32.0,"3,1","12,8",16:50,"8,7","6,7",16:00,"10,7",00:50
2018-03-25,0201D,BARCELONA,BARCELONA,6,"0,0",35.0,"1,9","8,9",01:20,"10,6","8,4",02:00,"12,8",14:50
2018-03-26,0201D,BARCELONA,BARCELONA,6,"1,9",22.0,"3,6","8,3",12:40,"12,9","8,3",05:50,"17,5",13:30
2018-03-27,0201D,BARCELONA,BARCELONA,6,"0,0",22.0,"4,4","9,2",15:20,"11,6","8,8",05:50,"14,3",10:40
2018-03-28,0201D,BARCELONA,BARCELONA,6,"0,0",26.0,"3,6","12,8",Varias,"15,4","11,1",05:00,"19,7",16:30
2018-03-29,0201D,BARCELONA,BARCELONA,6,"0,0",22.0,"3,1","8,1",14:20,"13,2","10,7",02:20,"15,8",08:30
2018-03-30,0201D,BARCELONA,BARCELONA,6,"0,0",27.0,"3,6","16,1",16:00,"15,0","11,0",05:20,"19,0",13:00
2018-03-31,0201D,BARCELONA,BARCELONA,6,"0,0",32.0,"7,8","18,9",08:30,"13,2","9,1",06:00,"17,2",15:10
2018-04-01,0201D,BARCELONA,BARCELONA,6,"0,0",24.0,"4,2","9,2",17:50,"11,6","8,7",05:30,"14,4",14:40
2018-04-02,0201D,BARCELONA,BARCELONA,6,"0,0",8.0,"3,3","8,6",19:20,"13,2","9,5",05:40,"16,9",11:00
2018-04-03,0201D,BARCELONA,BARCELONA,6,"0,0",25.0,"3,6","10,6",15:00,"14,2","12,1",06:10,"16,3",10:20
2018-04-04,0201D,BARCELONA,BARCELONA,6,"0,0",30.0,"4,2","14,7",15:20,"17,7","13,1",06:00,"22,3",14:10
2018-04-05,0201D,BARCELONA,BARCELONA,6,"0,0",9.0,"3,6","8,3",06:30,"14,6","12,0",06:30,"17,2",08:30
2018-04-06,0201D,BARCELONA,BARCELONA,6,"0,1",8.0,"2,8","9,7",21:00,"13,2","10,2",05:20,"16,2",09:10
2018-04-07,0201D,BARCELONA,BARCELONA,6,"0,2",9.0,"9,2","15,6",05:30,"13,9","12,7",04:00,"15,1",13:10
2018-04-08,0201D,BARCELONA,BARCELONA,6,"6,0",9.0,"4,7","11,1",06:40,"13,6","11,9",22:50,"15,2",13:20
2018-04-09,0201D,BARCELONA,BARCELONA,6,"0,1",30.0,"3,3","11,7",20:20,"12,8","10,2",23:59,"15,3",13:30
2018-04-10,0201D,BARCELONA,BARCELONA,6,"18,7",20.0,"4,7","11,4",13:00,"12,2","9,5",05:00,"15,0",10:10
2018-04-11,0201D,BARCELONA,BARCELONA,6,"1,9",14.0,"6,4","20,0",04:00,"11,4","8,9",23:59,"13,8",11:20
2018-04-12,0201D,BARCELONA,BARCELONA,6,"0,1",20.0,"5,0","10,3",12:20,"12,2","8,8",00:40,"15,5",16:20
2018-04-13,0201D,BARCELONA,BARCELONA,6,"0,9",15.0,"4,7","9,4",12:00,"12,6","11,0",02:50,"14,1",14:20
2018-04-14,0201D,BARCELONA,BARCELONA,6,"7,7",34.0,"2,2","9,4",14:40,"13,4","12,2",06:00,"14,7",17:00
2018-04-15,0201D,BARCELONA,BARCELONA,6,"0,0",22.0,"3,6","8,9",12:00,"17,2","13,3",21:30,"21,2",11:10
2018-04-16,0201D,BARCELONA,BARCELONA,6,"0,0",7.0,"1,7","7,8",10:40,"15,0","13,0",00:50,"16,9",18:00
2018-04-17,0201D,BARCELONA,BARCELONA,6,"0,0",22.0,"3,1","7,2",14:00,"17,4","13,9",03:10,"20,8",09:40
2018-04-18,0201D,BARCELONA,BARCELONA,6,"0,0",10.0,"1,9","6,7",15:30,"19,0","14,3",04:00,"23,6",10:10
2018-04-19,0201D,BARCELONA,BARCELONA,6,"0,0",99.0,"3,6","6,7",Varias,"17,8","14,6",22:00,"21,1",09:20
2018-04-20,0201D,BARCELONA,BARCELONA,6,"0,0",1.0,"2,2","4,7",06:50,"17,0","14,1",05:00,"20,0",08:40
2018-04-21,0201D,BARCELONA,BARCELONA,6,"0,0",23.0,"3,1","6,9",18:00,"17,2","13,5",03:30,"20,9",16:40
2018-04-22,0201D,BARCELONA,BARCELONA,6,"0,0",22.0,"3,1","8,6",13:20,"17,9","14,4",04:50,"21,4",14:10
2018-04-23,0201D,BARCELONA,BARCELONA,6,"0,0",8.0,"1,7","4,7",09:30,"17,6","14,9",04:00,"20,4",13:00
2018-04-24,0201D,BARCELONA,BARCELONA,6,"0,0",1.0,"1,7","4,4",06:10,"19,6","14,9",02:30,"24,2",09:50
2018-04-25,0201D,BARCELONA,BARCELONA,6,"0,0",10.0,"3,9","8,1",12:50,"19,4","16,0",05:40,"22,8",08:30
2018-04-26,0201D,BARCELONA,BARCELONA,6,"0,0",23.0,"3,3","8,1",18:10,"18,7","16,0",23:50,"21,4",09:10
2018-04-27,0201D,BARCELONA,BARCELONA,6,"0,2",20.0,"3,1","11,4",11:00,"18,2","14,3",04:50,"22,1",10:20
2018-04-28,0201D,BARCELONA,BARCELONA,6,"1,7",11.0,"3,1","6,4",00:40,"17,9","15,4",04:50,"20,4",11:10
2018-04-29,0201D,BARCELONA,BARCELONA,6,"0,8",26.0,"5,8","18,6",13:10,"16,0","13,6",23:59,"18,3",11:40
2018-04-30,0201D,BARCELONA,BARCELONA,6,"66,0",21.0,"5,3","11,9",13:40,"14,8","12,1",04:50,"17,6",15:20
2018-05-01,0201D,BARCELONA,BARCELONA,6,"5,3",34.0,"2,5","10,0",16:30,"12,0","8,5",06:00,"15,6",13:20
2018-05-02,0201D,BARCELONA,BARCELONA,6,"0,0",21.0,"3,6","7,8",Varias,"12,7","8,1",05:00,"17,3",17:30
2018-05-03,0201D,BARCELONA,BARCELONA,6,"0,8",6.0,"3,1","13,6",13:40,"17,6","12,3",04:20,"22,9",12:30
2018-05-04,0201D,BARCELONA,BARCELONA,6,"0,2",33.0,"2,5","7,5",02:20,"15,5","12,8",06:20,"18,2",13:30
2018-05-05,0201D,BARCELONA,BARCELONA,6,"3,4",99.0,"2,2","6,9",Varias,"18,2","15,3",09:10,"21,0",13:50
2018-05-06,0201D,BARCELONA,BARCELONA,6,"3,2",8.0,"3,1","8,3",06:30,"18,5","14,5",08:20,"22,5",13:20
2018-05-07,0201D,BARCELONA,BARCELONA,6,"0,0",21.0,"2,8","8,3",13:20,"18,0","15,5",20:00,"20,4",10:40
2018-05-08,0201D,BARCELONA,BARCELONA,6,"0,2",21.0,"2,5","7,5",17:40,"17,6","14,8",06:00,"20,3",13:50
2018-05-09,0201D,BARCELONA,BARCELONA,6,"0,0",21.0,"2,5","7,5",10:30,"17,8","14,5",04:40,"21,1",09:50
2018-05-10,0201D,BARCELONA,BARCELONA,6,"0,0",14.0,"2,5","6,1",12:30,"17,6","15,4",04:00,"19,7",09:40
2018-05-11,0201D,BARCELONA,BARCELONA,6,"0,0",99.0,"5,0","14,2",Varias,"18,0","15,1",05:00,"20,9",12:10
2018-05-12,0201D,BARCELONA,BARCELONA,6,"12,0",21.0,"3,1","14,7",20:10,"15,8","13,0",23:00,"18,6",07:20
2018-05-13,0201D,BARCELONA,BARCELONA,6,"0,0",8.0,"3,1","11,7",15:10,"12,8","9,9",05:40,"15,8",14:10
2018-05-14,0201D,BARCELONA,BARCELONA,6,"0,0",8.0,"4,4","10,0",17:50,"13,6","10,4",04:50,"16,9",15:10
2018-05-15,0201D,BARCELONA,BARCELONA,6,"0,0",10.0,"4,4","11,1",14:00,"16,6","11,9",05:10,"21,2",11:00
2018-05-16,0201D,BARCELONA,BARCELONA,6,"0,0",22.0,"1,4","5,6",08:50,"16,8","13,2",05:50,"20,4",08:40
2018-05-17,0201D,BARCELONA,BARCELONA,6,"0,0",22.0,"1,9","7,2",11:30,"18,5","15,7",02:40,"21,3",09:00
2018-05-18,0201D,BARCELONA,BARCELONA,6,"0,0",9.0,"1,4","5,3",01:40,"18,9","16,6",02:50,"21,2",11:30
2018-05-19,0201D,BARCELONA,BARCELONA,6,"0,0",19.0,"1,9","5,3",14:00,"19,8","15,3",05:00,"24,2",09:00
2018-05-20,0201D,BARCELONA,BARCELONA,6,"0,0",13.0,"3,1","6,9",11:40,"19,4","16,0",04:40,"22,7",09:50
2018-05-21,0201D,BARCELONA,BARCELONA,6,"0,0",14.0,"1,9","6,1",11:20,"18,6","15,6",04:00,"21,7",14:00
2018-05-22,0201D,BARCELONA,BARCELONA,6,"0,0",19.0,"3,1","5,6",13:40,"19,4","16,8",05:00,"21,9",11:50
2018-05-23,0201D,BARCELONA,BARCELONA,6,"0,0",21.0,"4,2","9,7",14:40,"18,5","15,6",04:50,"21,4",08:30
2018-05-24,0201D,BARCELONA,BARCELONA,6,"0,0",27.0,"1,9","5,6",03:10,"19,9","17,3",01:00,"22,5",13:00
2018-05-25,0201D,BARCELONA,BARCELONA,6,"1,7",8.0,"7,2","11,4",14:40,"19,2","17,0",03:00,"21,5",13:00
2018-05-26,0201D,BARCELONA,BARCELONA,6,"0,0",6.0,"7,2","12,5",02:40,"19,3","17,7",02:40,"20,9",11:40
2018-05-27,0201D,BARCELONA,BARCELONA,6,"0,0",10.0,"6,4","12,5",16:20,"20,0","18,5",21:30,"21,5",14:10
2018-05-28,0201D,BARCELONA,BARCELONA,6,"0,0",10.0,"3,6","10,0",00:50,"20,0","18,2",05:00,"21,8",14:40
2018-05-29,0201D,BARCELONA,BARCELONA,6,"2,1",20.0,"5,3","11,7",12:10,"20,8","18,1",05:10,"23,5",16:40
2018-05-30,0201D,BARCELONA,BARCELONA,6,"0,2",20.0,"4,7","7,8",12:50,"19,7","18,4",20:40,"21,0",10:50
2018-05-31,0201D,BARCELONA,BARCELONA,6,"0,0",20.0,"2,2","5,3",12:30,"19,6","16,7",04:20,"22,6",09:30
2018-06-01,0201D,BARCELONA,BARCELONA,6,"0,0",99.0,"1,9","5,3",Varias,"20,4","17,7",04:00,"23,0",08:00
2018-06-02,0201D,BARCELONA,BARCELONA,6,"0,0",8.0,"2,5","5,0",10:00,"20,8","18,1",04:20,"23,6",14:20
2018-06-03,0201D,BARCELONA,BARCELONA,6,"6,8",9.0,"4,7","13,9",12:00,"18,3","16,7",23:59,"19,9",11:20
2018-06-04,0201D,BARCELONA,BARCELONA,6,"0,0",20.0,"3,3","8,1",15:20,"18,5","15,8",04:00,"21,2",08:50
2018-06-05,0201D,BARCELONA,BARCELONA,6,"0,0",22.0,"2,8","7,8",17:00,"20,2","17,8",03:50,"22,7",14:00
2018-06-06,0201D,BARCELONA,BARCELONA,6,"0,2",26.0,"2,2","10,3",10:40,"19,2","16,4",05:00,"22,0",15:20
2018-06-07,0201D,BARCELONA,BARCELONA,6,"1,0",21.0,"2,2","6,4",18:30,,,,,
2018-06-08,0201D,BARCELONA,BARCELONA,6,"0,0",20.0,"3,9","8,6",15:00,"19,6","17,0",05:00,"22,3",08:20
2018-06-09,0201D,BARCELONA,BARCELONA,6,"0,0",22.0,"2,5","8,6",11:10,"21,5","19,1",04:40,"23,9",07:40
2018-06-10,0201D,BARCELONA,BARCELONA,6,"0,1",10.0,"3,9","10,0",16:00,"22,3","19,8",06:00,"24,8",08:10
2018-06-11,0201D,BARCELONA,BARCELONA,6,"0,0",24.0,"5,0","12,8",14:30,"23,2","20,1",23:59,"26,2",10:30
2018-06-12,0201D,BARCELONA,BARCELONA,6,"0,0",26.0,"5,3","12,5",15:40,"22,3","18,9",07:00,"25,7",14:50
2018-06-13,0201D,BARCELONA,BARCELONA,6,"0,0",22.0,"3,6","9,7",12:30,"22,4","18,2",05:00,"26,6",11:00
2018-06-14,0201D,BARCELONA,BARCELONA,6,"0,0",34.0,"3,9","8,6",05:10,"21,8","19,2",04:00,"24,4",09:10
2018-06-15,0201D,BARCELONA,BARCELONA,6,"0,0",21.0,"3,1","6,4",Varias,"21,6","19,2",03:50,"23,9",11:00
2018-06-16,0201D,BARCELONA,BARCELONA,6,"0,0",21.0,"3,3","8,6",13:50,"21,6","19,6",04:40,"23,6",07:40
2018-06-17,0201D,BARCELONA,BARCELONA,6,"0,0",18.0,"3,1","6,7",12:30,"22,2","19,6",04:40,"24,8",12:00
2018-06-18,0201D,BARCELONA,BARCELONA,6,"0,0",21.0,"2,8","8,3",10:50,"23,4","20,1",04:20,"26,8",09:20
2018-06-19,0201D,BARCELONA,BARCELONA,6,"0,0",12.0,"4,2","7,8",08:30,"22,6","19,7",01:00,"25,6",08:40
2018-06-20,0201D,BARCELONA,BARCELONA,6,"0,0",3.0,"1,7","3,9",06:20,"23,4","20,0",03:30,"26,7",10:40
2018-06-21,0201D,BARCELONA,BARCELONA,6,"0,0",21.0,"2,8","7,2",16:00,"23,5","20,4",04:00,"26,6",11:30
2018-06-22,0201D,BARCELONA,BARCELONA,6,"0,0",99.0,"3,3","8,3",12:50,"24,2","21,8",04:40,"26,7",06:50
2018-06-23,0201D,BARCELONA,BARCELONA,6,"0,0",13.0,"3,6","6,4",06:40,"23,0","21,1",20:20,"24,8",09:20
2018-06-24,0201D,BARCELONA,BARCELONA,6,"0,0",15.0,"2,8","5,6",12:50,"23,6","21,4",04:00,"25,8",10:40
2018-06-25,0201D,BARCELONA,BARCELONA,6,"0,0",11.0,"3,9","8,9",08:50,"23,8","21,7",03:00,"25,9",13:30
2018-06-26,0201D,BARCELONA,BARCELONA,6,"0,0",8.0,"3,1","5,6",06:30,"24,0","21,7",01:50,"26,4",14:40
2018-06-27,0201D,BARCELONA,BARCELONA,6,"0,0",22.0,"3,9","11,4",13:50,"25,0","21,9",04:30,"28,2",14:00
2018-06-28,0201D,BARCELONA,BARCELONA,6,"0,9",20.0,"3,1","8,3",12:10,"23,6","21,1",18:30,"26,0",14:00
2018-06-29,0201D,BARCELONA,BARCELONA,6,"0,0",18.0,"2,8","7,2",10:50,"24,0","20,9",02:00,"27,2",09:00
2018-06-30,0201D,BARCELONA,BARCELONA,6,"0,0",9.0,"4,2","6,9",16:40,"23,2","21,1",04:50,"25,2",14:00
2018-07-01,0201D,BARCELONA,BARCELONA,6,"0,0",9.0,"3,1","5,8",08:20,"24,1","21,4",04:50,"26,8",13:20
2018-07-02,0201D,BARCELONA,BARCELONA,6,"0,0",13.0,"2,8","6,7",12:00,"24,7","22,0",04:00,"27,4",10:40
2018-07-03,0201D,BARCELONA,BARCELONA,6,"0,0",20.0,"3,9","8,6",14:20,"25,1","22,9",05:20,"27,3",12:30
2018-07-04,0201D,BARCELONA,BARCELONA,6,"0,0",22.0,"2,8","6,4",19:20,"25,0","22,0",04:30,"28,0",13:00
2018-07-05,0201D,BARCELONA,BARCELONA,6,"0,0",22.0,"5,0","11,4",12:30,"25,0","22,9",04:40,"27,2",07:50
2018-07-06,0201D,BARCELONA,BARCELONA,6,"0,0",18.0,"3,9","8,1",13:10,"25,2","23,0",05:00,"27,4",09:00
2018-07-07,0201D,BARCELONA,BARCELONA,6,"0,0",22.0,"4,2","11,4",14:40,"24,8","22,2",04:00,"27,3",08:10
2018-07-08,0201D,BARCELONA,BARCELONA,6,"0,0",20.0,"3,3","7,2",15:00,"26,8","23,3",02:00,"30,2",10:50
2018-07-09,0201D,BARCELONA,BARCELONA,6,"0,0",14.0,"4,7","12,2",17:40,"26,6","23,2",04:50,"30,1",17:10
2018-07-10,0201D,BARCELONA,BARCELONA,6,"0,0",22.0,"4,4","10,0",17:10,"25,6","23,2",04:50,"28,1",16:50
2018-07-11,0201D,BARCELONA,BARCELONA,6,"0,1",18.0,"3,3","7,2",14:40,"26,0","23,1",04:30,"28,9",13:10
2018-07-12,0201D,BARCELONA,BARCELONA,6,"0,0",9.0,"4,7","9,2",17:00,"25,0","22,8",05:10,"27,1",09:10
2018-07-13,0201D,BARCELONA,BARCELONA,6,"0,0",99.0,"4,2","8,1",12:50,"25,6","22,5",04:20,"28,8",09:30
2018-07-14,0201D,BARCELONA,BARCELONA,6,"0,0",20.0,"2,5","6,7",16:50,"26,2","22,9",04:40,"29,5",08:10
2018-07-15,0201D,BARCELONA,BARCELONA,6,"0,1",20.0,"2,8","6,4",20:10,"25,8","22,4",04:30,"29,1",09:10
2018-07-16,0201D,BARCELONA,BARCELONA,6,"9,9",34.0,"4,2","12,5",10:50,"22,9","19,0",08:20,"26,8",13:30
2018-07-17,0201D,BARCELONA,BARCELONA,6,"0,0",19.0,"2,8","7,8",09:50,"25,6","22,3",04:00,"28,9",09:10
2018-07-18,0201D,BARCELONA,BARCELONA,6,"0,0",20.0,"2,8","7,2",18:00,"25,4","22,7",04:00,"28,2",12:40
2018-07-19,0201D,BARCELONA,BARCELONA,6,"0,0",23.0,"5,0","7,8",19:20,"25,6","23,1",04:50,"28,1",11:20
2018-07-20,0201D,BARCELONA,BARCELONA,6,"0,0",11.0,"3,1","6,4",23:59,"25,9","22,7",05:00,"29,1",14:20
2018-07-21,0201D,BARCELONA,BARCELONA,6,"0,1",20.0,"4,4","10,3",13:40,"25,1","22,8",23:59,"27,4",12:40
2018-07-22,0201D,BARCELONA,BARCELONA,6,"3,4",23.0,"4,2","10,0",04:40,"22,9","20,4",04:40,"25,4",12:10
2018-07-23,0201D,BARCELONA,BARCELONA,6,"0,0",24.0,"5,0","10,6",16:50,"24,2","20,5",04:00,"28,0",09:30
2018-07-24,0201D,BARCELONA,BARCELONA,6,"0,0",20.0,"4,7","10,0",12:00,"25,7","23,6",22:50,"27,8",16:30
2018-07-25,0201D,BARCELONA,BARCELONA,6,"0,0",20.0,"3,3","6,4",14:30,"26,2","22,5",Varias,"29,9",10:20
2018-07-26,0201D,BARCELONA,BARCELONA,6,"0,0",20.0,"3,9","9,4",14:40,"27,1","24,9",05:00,"29,3",07:00
2018-07-27,0201D,BARCELONA,BARCELONA,6,"0,0",20.0,"4,7","10,8",13:10,"26,1","23,4",03:20,"28,8",16:40
2018-07-28,0201D,BARCELONA,BARCELONA,6,"0,0",99.0,"3,3","7,8",Varias,"26,1","23,6",04:50,"28,6",17:00
2018-07-29,0201D,BARCELONA,BARCELONA,6,"0,0",20.0,"3,9","8,6",16:00,"25,8","23,6",04:00,"28,0",11:40
2018-07-30,0201D,BARCELONA,BARCELONA,6,"0,0",20.0,"2,2","5,6",12:10,"27,0","24,3",04:00,"29,8",09:10
2018-07-31,0201D,BARCELONA,BARCELONA,6,"0,0",20.0,"2,2","5,3",11:00,"27,1","24,0",05:00,"30,2",16:40
2018-08-01,0201D,BARCELONA,BARCELONA,6,"0,0",21.0,"3,3","8,3",14:50,"28,2","24,3",01:20,"32,0",08:20
2018-08-02,0201D,BARCELONA,BARCELONA,6,"0,0",20.0,"3,1","6,4",13:40,"28,8","26,8",00:20,"30,7",08:30
2018-08-03,0201D,BARCELONA,BARCELONA,6,"0,0",21.0,"1,9","5,0",10:40,"29,7","27,0",05:10,"32,4",09:10
2018-08-04,0201D,BARCELONA,BARCELONA,6,"0,0",10.0,"1,9","9,4",14:20,"30,0","27,1",02:00,"33,0",08:50
2018-08-05,0201D,BARCELONA,BARCELONA,6,"0,0",99.0,"2,2","5,0",Varias,"29,7","25,9",23:00,"33,5",08:10
2018-08-06,0201D,BARCELONA,BARCELONA,6,"0,0",9.0,"2,8","5,3",08:40,"28,4","25,8",00:50,"30,9",12:00
2018-08-07,0201D,BARCELONA,BARCELONA,6,"0,0",20.0,"4,2","10,0",12:40,"27,8","25,8",23:59,"29,9",16:10
2018-08-08,0201D,BARCELONA,BARCELONA,6,"0,5",10.0,"4,4","7,8",11:40,"28,0","25,8",07:00,"30,2",14:40
2018-08-09,0201D,BARCELONA,BARCELONA,6,"2,9",9.0,"3,9","11,1",18:40,"26,0","22,5",23:59,"29,4",12:00
2018-08-10,0201D,BARCELONA,BARCELONA,6,"0,0",13.0,"4,2","7,2",12:20,"24,6","21,5",05:00,"27,6",10:40
2018-08-11,0201D,BARCELONA,BARCELONA,6,"0,0",11.0,"2,8","6,7",10:20,"24,6","21,8",04:40,"27,3",12:30
2018-08-12,0201D,BARCELONA,BARCELONA,6,"0,0",21.0,"4,7","11,7",14:30,"26,6","24,5",Varias,"28,7",16:10
2018-08-13,0201D,BARCELONA,BARCELONA,6,"1,2",8.0,"4,4","9,7",21:00,"25,6","23,9",19:40,"27,4",07:50
2018-08-14,0201D,BARCELONA,BARCELONA,6,"0,0",20.0,"4,2","10,0",13:00,"24,5","22,4",03:00,"26,6",10:30
2018-08-15,0201D,BARCELONA,BARCELONA,6,"0,0",20.0,"3,9","9,4",14:20,"25,0","23,1",06:20,"27,0",09:20
2018-08-16,0201D,BARCELONA,BARCELONA,6,"0,0",21.0,"3,9","10,6",15:30,"26,1","23,8",05:20,"28,4",09:50
2018-08-17,0201D,BARCELONA,BARCELONA,6,"25,8",9.0,"2,8","17,8",14:10,"23,8","18,5",13:00,"29,0",11:30
2018-08-18,0201D,BARCELONA,BARCELONA,6,"0,0",34.0,"3,3","7,2",07:20,"23,6","19,9",05:20,"27,2",10:40
2018-08-19,0201D,BARCELONA,BARCELONA,6,"0,0",20.0,"3,1","7,8",13:00,"25,7","22,3",05:00,"29,1",09:40
2018-08-20,0201D,BARCELONA,BARCELONA,6,"0,0",21.0,"2,5","7,5",11:50,"26,2","23,6",03:00,"28,7",08:50
2018-08-21,0201D,BARCELONA,BARCELONA,6,"0,0",21.0,"3,6","8,9",15:10,"26,0","22,7",05:50,"29,3",14:20
2018-08-22,0201D,BARCELONA,BARCELONA,6,"0,0",3.0,"1,9","5,0",03:50,"27,0","22,9",05:30,"31,0",09:50
2018-08-23,0201D,BARCELONA,BARCELONA,6,"0,0",19.0,"3,3","7,8",14:00,"25,8","23,0",05:30,"28,6",08:50
2018-08-24,0201D,BARCELONA,BARCELONA,6,"0,0",10.0,"3,1","7,8",23:30,"26,0","22,9",05:00,"29,0",10:50
2018-08-25,0201D,BARCELONA,BARCELONA,6,"0,0",15.0,"4,4","10,0",15:30,"24,0","22,0",05:30,"26,0",10:00
2018-08-26,0201D,BARCELONA,BARCELONA,6,"0,0",21.0,"4,4","10,8",16:00,"22,4","20,7",07:20,"24,2",17:00
2018-08-27,0201D,BARCELONA,BARCELONA,6,"0,0",13.0,"3,9","6,9",11:40,"24,8","21,9",05:20,"27,6",12:20
2018-08-28,0201D,BARCELONA,BARCELONA,6,"0,6",24.0,"4,7","12,8",15:30,"25,9","23,7",04:00,"28,1",14:30
2018-08-29,0201D,BARCELONA,BARCELONA,6,"1,2",26.0,"2,8","11,1",00:20,"25,5","23,5",23:40,"27,5",07:20
2018-08-30,0201D,BARCELONA,BARCELONA,6,"29,6",22.0,"4,2","10,8",14:10,"25,4","22,9",03:50,"27,9",08:20
2018-08-31,0201D,BARCELONA,BARCELONA,6,"0,3",12.0,"3,3","12,5",06:20,"22,1","20,1",06:50,"24,1",21:10
2018-09-01,0201D,BARCELONA,BARCELONA,6,"1,4",12.0,"2,5","8,9",09:00,"23,8","22,3",10:00,"25,3",14:00
2018-09-02,0201D,BARCELONA,BARCELONA,6,"0,0",8.0,"4,4","8,6",17:50,"24,2","21,5",04:30,"26,8",13:00
2018-09-03,0201D,BARCELONA,BARCELONA,6,"0,0",8.0,"4,2","9,4",17:40,"24,8","22,6",04:00,"26,9",11:40
2018-09-04,0201D,BARCELONA,BARCELONA,6,"0,0",12.0,"5,0","8,9",10:30,"24,8","22,7",Varias,"26,8",09:50
2018-09-05,0201D,BARCELONA,BARCELONA,6,"83,9",8.0,"3,6","7,5",18:30,"23,8","21,4",04:40,"26,2",12:40
2018-09-06,0201D,BARCELONA,BARCELONA,6,"2,0",26.0,"3,6","13,9",01:30,"22,4","18,9",01:50,"26,0",10:30
2018-09-07,0201D,BARCELONA,BARCELONA,6,"1,3",20.0,"4,2","8,9",19:50,"22,8","20,1",21:40,"25,6",10:30
2018-09-08,0201D,BARCELONA,BARCELONA,6,"0,0",13.0,"3,1","6,1",11:00,"23,6","20,4",05:50,"26,7",12:00
2018-09-09,0201D,BARCELONA,BARCELONA,6,"0,0",12.0,"3,1","6,9",15:50,"24,4","21,9",Varias,"27,0",10:10
2018-09-10,0201D,BARCELONA,BARCELONA,6,"0,0",99.0,"1,9","4,4",Varias,"23,0","21,3",04:30,"24,8",12:20
2018-09-11,0201D,BARCELONA,BARCELONA,6,"0,0",11.0,"2,8","5,8",23:00,"24,6","20,6",04:00,"28,7",11:20
2018-09-12,0201D,BARCELONA,BARCELONA,6,"16,7",27.0,"2,2","16,1",17:30,"22,8","19,0",17:40,"26,6",14:00
2018-09-13,0201D,BARCELONA,BARCELONA,6,"0,0",22.0,"4,2","10,8",15:00,"23,2","20,2",06:00,"26,2",14:30
2018-09-14,0201D,BARCELONA,BARCELONA,6,"0,0",23.0,"3,3","8,6",17:10,"23,8","20,9",05:40,"26,8",11:50
